Price,Open,High,Low,Close,Volume
Ticker,AYI,AYI,AYI,AYI,AYI
Date,,,,,
2010-01-04,33.23360136913121,33.678197605730084,33.13171406907665,33.372535705566406,829200
2010-01-05,33.21506682955143,33.80786164651272,33.187280676673815,33.6504020690918,700000
2010-01-06,34.261738022534026,35.16019153697268,33.881978446326976,34.13206100463867,1084300
2010-01-07,34.169093669935954,35.438045217937834,34.03942025335212,35.19722366333008,689300
2010-01-08,34.96567767587915,35.32691192626953,34.900840940339194,35.32691192626953,326300
2010-01-11,35.53993659360144,35.65108827781583,35.28985060412307,35.43804931640625,249400
2010-01-12,35.039766019049964,35.669607857983806,35.039766019049964,35.66034698486328,326500
2010-01-13,35.69740763000753,36.114217704913166,35.31764812472392,36.04937744140625,683400
2010-01-14,36.15160556783886,36.20736412794769,35.798452658044745,35.95643997192383,142500
2010-01-15,36.62557581168388,36.62557581168388,35.12003422517488,35.305904388427734,261700
2010-01-19,35.29659005433889,35.668330182043654,35.19436134196125,35.659034729003906,250900
2010-01-20,35.25015206073879,35.4081394389923,34.748303544205044,35.28732681274414,251100
2010-01-21,35.287318584310285,35.47318521063696,34.646066669875836,34.84123229980469,372100
2010-01-22,34.738996584106516,35.03638738099699,34.06057360712649,34.23714828491211,409000
2010-01-25,34.553141155830396,34.553141155830396,33.90259718131437,34.22787094116211,282300
2010-01-26,34.00481979250767,34.618188903760434,33.856124357815446,33.8932991027832,214300
2010-01-27,33.744595295182066,33.96763661928866,33.344975748881666,33.93046188354492,162100
2010-01-28,33.93045996769536,33.93045996769536,32.787363496953574,33.51225662231445,229000
2010-01-29,33.586591001714794,33.96762302767936,33.066159090256754,33.25202560424805,392600
2010-02-01,33.475086861235816,34.03269376802539,33.29851216796071,33.921173095703125,292800
2010-02-02,34.05128590713072,34.385851516137954,33.89329856130994,34.28362274169922,281500
2010-02-03,34.079158740761585,34.53454041017904,33.902584056184,34.339378356933594,202500
2010-02-04,34.03269330724866,34.134922065984235,32.87100931285015,32.90818405151367,222100
2010-02-05,32.88030281467853,33.18698552746832,32.29481312367148,33.149810791015625,241400
2010-02-08,33.084749532519204,33.41002308751055,32.73160024905736,32.75947952270508,179500
2010-02-09,33.224155611947246,33.65165438576187,32.48067871288323,33.27062225341797,338600
2010-02-10,33.02900675261687,33.41003903680092,32.34128813119305,33.335689544677734,274300
2010-02-11,33.326403574011586,33.856131391732035,32.93607576111363,33.80036926269531,244600
2010-02-12,33.49366931792448,34.16279679888783,33.45649458421048,34.12562561035156,245300
2010-02-16,34.35796407270553,34.54383066008632,34.16279848367104,34.3207893371582,187200
2010-02-17,34.54382869506764,34.83192756140407,34.367254029029134,34.822635650634766,343300
2010-02-18,34.70183998254979,35.75200377702228,34.70183998254979,35.67765426635742,255100
2010-02-19,35.677635048193714,36.43040748487692,35.63116840164786,36.244537353515625,413200
2010-02-22,36.25384654069965,36.31890413107902,35.947163691211976,36.179500579833984,191000
2010-02-23,36.01220090375779,36.01220090375779,35.46388596109345,35.72410202026367,226900
2010-02-24,35.94715577510801,36.27242592947762,35.58471087590222,36.0865592956543,144200
2010-02-25,35.482472716404466,36.523340480295396,35.436006070237326,36.50475311279297,194900
2010-02-26,36.50476327764634,36.718512745676605,36.058676968907676,36.22595977783203,476300
2010-03-01,36.32817942388456,37.07165641824273,36.300300144464245,36.69062423706055,327800
2010-03-02,36.644163415548604,37.63856471831955,36.62557604458727,37.545631408691406,489900
2010-03-03,37.54563698401303,38.530742974996905,37.54563698401303,37.96384048461914,426300
2010-03-04,37.96382185438158,38.103225316292594,37.61067256251433,37.75007247924805,141200
2010-03-05,38.01030401882143,38.33557413889829,38.01030401882143,38.14970397949219,223200
2010-03-08,37.8430067090297,38.23333070334964,37.8430067090297,37.98240661621094,223600
2010-03-09,37.95455164494941,38.68873701311572,37.722214772378756,38.61438751220703,392100
2010-03-10,38.77237007609999,39.06046546710683,38.233346946174755,38.60508728027344,163900
2010-03-11,38.326281660809435,38.86530121543841,38.02888728304024,38.80024719238281,386000
2010-03-12,39.032579497726374,39.12551279274502,38.679426595335215,38.967525482177734,567100
