Price,Open,High,Low,Close,Volume
Ticker,KMB,KMB,KMB,KMB,KMB
Date,,,,,
2010-01-04,35.30361025928652,35.42991162231348,34.91922003121866,35.29262924194336,1634903
2010-01-05,35.31459473914873,35.4848245473918,34.95766141120955,35.32008743286133,2465861
2010-01-06,35.33655195657737,35.33655195657737,34.8588078941285,34.88626480102539,2453658
2010-01-07,34.968648403909356,34.968648403909356,34.386569155355346,34.655643463134766,3246859
2010-01-08,34.52385063795575,34.57327177630582,33.93078823838469,34.43598937988281,3069340
2010-01-11,34.42501057064148,34.43050108065593,33.606806596976234,34.39206314086914,2993514
2010-01-12,34.337153523789034,34.82038837945416,34.26576596060857,34.60622787475586,2557019
2010-01-13,34.74350322496289,34.9796300939839,34.59523761812844,34.935699462890625,1904205
2010-01-14,34.9686540165047,34.9686540165047,34.545823517797714,34.60622787475586,2019352
2010-01-15,34.507370024901675,34.57326486285844,34.117484950850475,34.166908264160156,3690343
2010-01-19,34.254785998309856,34.73253035805614,34.21634586776479,34.48542022705078,3347196
2010-01-20,34.38106795277092,34.38106795277092,33.617775899817524,34.09552001953125,2783871
2010-01-21,34.17240344434133,34.33165223763174,33.496972523572865,33.557376861572266,3530033
2010-01-22,32.892937028014266,33.76056437352624,32.717214480861735,33.07415008544922,4369023
2010-01-25,33.35970090328093,33.387157826659674,32.81057117507844,33.19496154785156,3075181
2010-01-26,33.3596824907747,33.3596824907747,32.82702677362424,33.00823974609375,4167724
2010-01-27,33.01374614630523,33.19495920600898,32.50305439898685,32.67328643798828,3959019
2010-01-28,32.849000859719,32.991775951448986,32.43715366713029,32.4591178894043,4408552
2010-01-29,32.662298031910254,33.04668831636224,32.44264488019297,32.612876892089844,3816233
2010-02-01,32.90940614493286,32.90940614493286,32.40420716973039,32.67877197265625,3415303
2010-02-02,32.76663244339643,33.42558970239397,32.54697929544973,33.32125473022461,3314550
2010-02-03,33.27183951588864,33.27183951588864,32.82155209147946,33.16201400756836,3479552
2010-02-04,32.95333384971783,33.085125729964034,32.49755605514744,32.5250129699707,2623354
2010-02-05,32.519523860081506,32.68975587681006,31.986867956207366,32.37675094604492,3210563
2010-02-08,32.48656064819314,32.71719471335108,32.16806536254409,32.37124252319336,2844470
2010-02-09,32.65131263437636,32.91489639872775,32.43165949741687,32.739173889160156,2375850
2010-02-10,32.656796583436105,32.73367680456019,32.21200207460117,32.360267639160156,2625127
2010-02-11,32.453619187448155,32.618358459865334,32.244949296730255,32.5030403137207,2349566
2010-02-12,32.37125188100892,32.48107953079236,32.14610825773201,32.32183074951172,2735372
2010-02-16,32.39870975773271,32.54148483276367,32.23397046299668,32.54148483276367,2901730
2010-02-17,32.62385929317716,32.75016068008143,32.53599802876794,32.590911865234375,2693652
2010-02-18,32.56344482416053,33.24436831923524,32.53598791446271,33.16748809814453,2334964
2010-02-19,33.140038797866715,33.27182849024123,32.892928754979756,33.08512496948242,2220130
2010-02-22,33.15650898889797,33.29379136043987,32.8380136247397,32.89292526245117,2509145
2010-02-23,32.83803669963634,33.288322058586004,32.72820897735447,33.156532287597656,3244147
2010-02-24,33.266343096404526,33.29380001481848,33.00276148628457,33.112586975097656,3092391
2010-02-25,32.95882039109353,33.1894544998396,32.71171038865515,33.16748809814453,2684891
2010-02-26,33.299280820288686,33.52442442689059,33.12905103451138,33.35419464111328,2777092
2010-03-01,33.73859137646661,33.73859137646661,33.24437563255305,33.35969161987305,3237368
2010-03-02,32.914893440184805,33.277319444959595,32.49755360989544,33.134544372558594,6698980
2010-03-03,33.28446087463783,33.52875033360727,33.256700307208554,33.323326110839844,2707524
2010-03-04,33.47877710837462,33.56205658790312,33.09568708453401,33.33442306518555,3249571
2010-03-05,33.445456574261414,33.56760125164567,33.19006255545681,33.3732795715332,3110643
2010-03-08,33.42881894049327,33.45657730223794,33.14566421145026,33.378849029541016,2808069
2010-03-09,33.31775665283203,33.48987120453913,33.30665419840246,33.31775665283203,2237652
2010-03-10,33.36772927251689,33.36772927251689,32.89580423239576,33.023502349853516,3925852
2010-03-11,33.10123928103721,33.17341630474145,32.8847104189293,33.151206970214844,3142142
2010-03-12,33.2067307588117,33.43436430642614,33.07903259756165,33.35663604736328,3848670
2010-03-15,33.39549993940502,33.50654220581055,33.2344921875251,33.50654220581055,2612819
2010-03-16,33.19006644507569,33.612021637854546,33.173410551571735,33.606468200683594,4531105
2010-03-17,33.65088642734443,33.878519929240284,33.451013485753734,33.82855224609375,3021675
2010-03-18,33.87852565494153,34.05619150371758,33.76748560395896,34.0284309387207,3073304
2010-03-19,34.10615158081055,34.19498448536584,33.91182987822138,34.10615158081055,3874432
2010-03-22,34.12281592710361,35.011142983706215,34.12281592710361,34.97782897949219,4978656
2010-03-23,35.13327516361778,35.31093874431206,34.89453703483598,35.26097106933594,3363884
2010-03-24,35.249885739562096,35.249885739562096,34.811274461296165,34.91676330566406,2036353
2010-03-25,35.03889353366161,35.172142893814595,34.74463646286935,35.000030517578125,3352619
2010-03-26,35.01669521806065,35.14439117302792,34.70022873648365,34.87234115600586,2709923
2010-03-29,34.9111996752503,35.21101020107242,34.81681553460397,35.09996795654297,2140340
2010-03-30,35.16104989471005,35.222122258414956,34.95007223663762,35.05556106567383,1673285
2010-03-31,34.93339715032861,35.04999059128017,34.7057637045209,34.911190032958984,2123027
