Price,Open,High,Low,Close,Volume
Ticker,UNH,UNH,UNH,UNH,UNH
Date,,,,,
2010-01-04,24.48042030855771,24.652049451172278,24.160567891109533,24.597440719604492,12199500
2010-01-05,24.753467490549326,24.940698080458564,24.402410692460677,24.558435440063477,11180700
2010-01-06,24.652058614103165,25.010918464610437,24.503833796199494,24.800283432006836,9761100
2010-01-07,24.6442506783287,25.78323716943598,24.6442506783287,25.752031326293945,11789800
2010-01-08,25.635020931445467,25.681826733083277,25.229353786846158,25.51020050048828,7228700
2010-01-11,25.51800317752723,25.845658703456202,25.51020320174627,25.68182945251465,7206900
2010-01-12,25.51018962207371,25.674015809852605,24.605241139546536,25.00310516357422,13121500
2010-01-13,24.956302637237954,25.39317404232522,24.71446329541886,25.385374069213867,8797200
2010-01-14,25.494603206167305,26.001687992915656,25.22155938312095,25.993885040283203,8818300
2010-01-15,26.16550990001997,26.516568310762523,25.822251464647707,26.329336166381836,19382000
2010-01-19,26.961241311587912,28.00661359271888,26.914432531494054,27.405914306640625,26477900
2010-01-20,28.037807956405917,28.13922546116992,26.75059814220631,26.95343017578125,26854700
2010-01-21,27.639944948589125,27.842776990135945,25.744233007251612,25.82224464416504,29192700
2010-01-22,26.38394130824508,26.610179250399224,25.822247927987505,25.869056701660156,21021600
2010-01-25,26.181105067851163,26.30592546846266,25.713026333593227,25.744232177734375,10925800
2010-01-26,25.361972258513724,25.674024800084744,25.307363510131836,25.307363510131836,11057200
2010-01-27,25.229341088804322,26.157692390807863,25.049911995607957,25.93145751953125,14387100
2010-01-28,26.001673583814924,26.59456968927932,25.775435698117487,26.07968521118164,16742100
2010-01-29,26.071884613357145,26.368334180791862,25.713026333593227,25.744232177734375,11931500
2010-02-01,25.767637010368016,26.06408660009319,25.135734986738203,25.845651626586914,13710200
2010-02-02,25.853453070748557,26.617978497459216,25.68962683130059,26.563369750976562,12114600
2010-02-03,26.5633785683188,26.5633785683188,25.60382073538585,25.993885040283203,8410400
2010-02-04,25.931461901338995,25.931461901338995,25.268351165612916,25.322959899902344,10648500
2010-02-05,25.2917565361589,25.45558573102853,24.839283696872364,25.385374069213867,12666000
2010-02-08,25.14352751401038,25.70522068062511,25.14352751401038,25.283950805664062,9558200
2010-02-09,25.525797220652528,25.791040943946097,24.964103929924242,25.744232177734375,11236500
2010-02-10,25.744227981522453,25.876848333576074,25.198137701875392,25.517990112304688,10755200
2010-02-11,25.517992409410695,25.90025653236048,25.307357440759127,25.837844848632812,7857600
2010-02-12,25.572608093150414,25.627216843273686,24.987511791012167,25.10453224182129,11688700
2010-02-16,25.22154888341943,25.4321809015382,24.488226390882847,24.675457000732422,13934200
2010-02-17,24.714458780168023,25.908053836998317,24.714458780168023,25.393169403076172,11690900
2010-02-18,25.143539170397514,25.73643844912244,25.05772456616466,25.502397537231445,10327100
2010-02-19,25.29175515182061,25.56480181102277,24.831480876639166,24.917295455932617,11508200
2010-02-22,25.049920921614135,25.83784921823377,24.87049027650532,25.8066463470459,16338800
2010-02-23,25.642817911650013,25.8768558203679,25.24495376442495,25.596012115478516,10746500
2010-02-24,25.65062335171393,26.259122568641956,25.24495621511066,26.227916717529297,10982600
2010-02-25,25.993875529610154,26.50876010464984,25.619414291031596,26.095293045043945,14779500
2010-02-26,26.14989645674981,26.758395473350518,26.025076069345747,26.41514015197754,9684700
2010-03-01,26.524360942969828,27.086054244655372,26.157699707041413,26.555566787719727,10970800
2010-03-02,26.610166199744214,26.8129981676086,26.220102204968605,26.4853458404541,7081500
2010-03-03,26.5633673044101,26.79740519291638,26.344932338598,26.602373123168945,8089700
2010-03-04,26.563364827329096,26.602370642450577,25.29175501788879,25.705224990844727,17386600
2010-03-05,25.767630448124294,26.360529476581014,25.713021718654932,26.321523666381836,8133300
2010-03-08,26.32152923865181,26.399540875565236,25.767635903135,25.82224464416504,7734800
2010-03-09,25.884657988945648,26.095292993219026,25.798843397283896,25.8066463470459,8770800
2010-03-10,25.759828397364153,26.17329530881872,25.69741672532073,25.93145751953125,7419000
2010-03-11,25.81444395325753,26.18110518365509,25.69742352518717,26.134296417236328,14678000
2010-03-12,26.27471207310785,26.321520825866983,25.572595661482048,25.674013137817383,9450400
2010-03-15,25.572603169116128,25.572603169116128,24.909495344756436,25.37757110595703,13520100
2010-03-16,25.081125689868195,25.830048133322382,25.034316921169836,25.783239364624023,12932100
2010-03-17,25.869060244731372,25.869060244731372,25.166943423246266,25.54920768737793,10614400
2010-03-18,25.322965765382513,26.28252328780974,24.948504510968487,26.204511642456055,15407200
2010-03-19,26.828615188598633,27.070456063840556,26.305930589275548,26.828615188598633,21827600
2010-03-22,26.891007337053942,27.42929447010586,25.90804460162686,25.978256225585938,20218800
2010-03-23,26.025082971282103,26.10309461811629,25.713030432038213,25.869056701660156,11409500
2010-03-24,25.853445457977372,26.00947167739318,25.525793075561523,25.525793075561523,10825800
2010-03-25,25.55699822376405,25.947062319203358,25.432177832261587,25.837844848632812,14786200
2010-03-26,25.82224566623458,25.954869025380592,25.432181514321954,25.45558738708496,8751000
2010-03-29,25.478988147515356,25.75983478949636,25.36977067029009,25.61941146850586,7967200
2010-03-30,25.58040922432653,25.97047339800902,25.43218293371696,25.791044235229492,7253100
2010-03-31,25.666221828186572,25.830048054199104,25.35416932305992,25.48678970336914,6961600
2010-04-01,25.61173303780677,25.760095596313477,25.3930972404571,25.760095596313477,6713400
2010-04-05,25.861585730129292,25.93967201783733,25.58829116986941,25.8772029876709,6722000
2010-04-06,25.97872154097839,26.548738209805155,25.96310427870651,26.08803939819336,9430900
2010-04-07,26.18173213107633,26.18173213107633,25.56486683935938,25.713226318359375,8395900
2010-04-08,25.642955408017286,25.736655994041442,25.143214977637907,25.471168518066406,11174600
2010-04-09,25.502408524110255,25.541450195125844,24.682521518028594,25.1900691986084,12831400
2010-04-12,25.12760312072117,25.283772783472095,24.994857864841883,25.1900691986084,8763300
2010-04-13,25.33062190356063,25.5180260968659,24.854307256163953,25.11198616027832,11119100
