Price,Open,High,Low,Close,Volume
Ticker,NTAP,NTAP,NTAP,NTAP,NTAP
Date,,,,,
2010-01-04,25.522490540419987,25.72908973569056,25.087154511312043,25.227346420288086,5320100
2010-01-05,25.160941660814675,25.345406050746462,24.62968613180931,24.784635543823242,7933900
2010-01-06,24.69608694849752,25.079773116702576,24.42307769640581,24.607542037963867,5193900
2010-01-07,24.52638240480342,24.740358922014323,24.341918045850846,24.54851722717285,5373000
2010-01-08,24.437838196177438,24.784632101792315,24.186966548122538,24.747739791870117,4718400
2010-01-11,24.74773740651358,24.902686782073424,24.1500719104509,24.305021286010742,5526800
2010-01-12,24.20172471467709,24.364054260536772,23.64833160619498,23.9434757232666,7329600
2010-01-13,24.135315026016603,24.991229502660918,24.12793769044065,24.887929916381836,6933200
2010-01-14,24.814149524573562,25.27162040510383,24.792011884673173,24.828907012939453,5474000
2010-01-15,24.998607911600324,25.08715000585726,24.341915317681742,24.459972381591797,5337800
2010-01-19,24.467361914218973,24.969105389643435,24.467361914218973,24.570661544799805,5129400
2010-01-20,24.40094619123847,24.40094619123847,23.46386687104756,23.98036766052246,5545900
2010-01-21,23.89182866485081,24.3788145435735,23.33105674839858,23.449113845825195,9320500
2010-01-22,23.27202011957794,23.69259855905326,22.696490913934756,22.71124839782715,9246500
2010-01-25,22.880958468185796,23.183479893898706,22.563679556498762,22.821929931640625,5594800
2010-01-26,22.718636372678628,23.272029577383478,22.52679322616541,22.807178497314453,5227400
2010-01-27,22.637465579018055,23.02852910587306,22.36445771790207,22.821929931640625,5722600
2010-01-28,22.578436061130674,22.81455019704896,21.75203517806541,22.002906799316406,9192700
2010-01-29,22.106205494001262,22.34232102778674,21.338834583089874,21.493783950805664,8728400
2010-02-01,21.47165407242541,22.253782648071873,21.47165407242541,22.216890335083008,5670000
2010-02-02,22.23902634238434,22.969505155745328,22.135726734641857,22.85144805908203,8363000
2010-02-03,22.755523524831073,22.99163768006723,22.62270896067289,22.888338088989258,5400500
2010-02-04,22.681738849409484,22.836689652599883,22.017667396447035,22.0545597076416,8937500
2010-02-05,22.18737177794612,22.48251445627795,21.744657056772716,22.416107177734375,9856400
2010-02-08,22.504649787173143,22.92522826293756,22.28329313909227,22.519407272338867,5738000
2010-02-09,22.807174435520647,23.00639629149882,22.438245698087634,22.88096046447754,6610900
2010-02-10,22.792415904256654,22.94736669870378,22.5267881824709,22.696495056152344,4356600
2010-02-11,22.689114246430403,23.33842811619939,22.50464990296349,23.272022247314453,5711200
2010-02-12,22.932612191721894,23.323677192945308,22.71863423783285,23.212997436523438,4397400
2010-02-16,23.545028360643652,23.847549767141263,23.419592552533576,23.832792282104492,7300700
2010-02-17,23.832794095056652,23.840174245487677,23.390080769086385,23.670467376708984,11614800
2010-02-18,23.30153442011588,23.390077918931432,22.327562969900644,23.375320434570312,19885800
2010-02-19,23.220369977984692,23.508135297519445,22.873577534908318,23.087556838989258,10254200
2010-02-22,23.249888727180558,23.249888727180558,22.534167497821056,22.607952117919922,6244100
2010-02-23,22.43824285824203,22.541542441296933,21.855336258694884,22.061935424804688,7964600
2010-02-24,22.18000472886375,22.39398416306364,21.818454581371014,22.010297775268555,9370800
2010-02-25,21.656124294214088,22.25378865144422,21.54544591803842,22.143110275268555,7590900
2010-02-26,22.12835278315129,22.349710942854532,21.98815942274109,22.143110275268555,6076300
2010-03-01,22.334947980861,23.25726990203281,22.224269631790694,23.212997436523438,9051400
2010-03-02,23.264648708493496,23.382705802131042,22.71863429858194,22.939990997314453,7709200
2010-03-03,23.06542238743024,23.618814027548908,22.866200552576743,23.0506649017334,7451900
2010-03-04,23.117073517488464,23.18348079961505,22.8957168486341,23.139209747314453,5098000
2010-03-05,23.22037342415215,23.78114525453438,23.22037342415215,23.648330688476562,6557700
2010-03-08,23.884443789703255,24.268129984139385,23.862308967907815,23.987743377685547,5319400
2010-03-09,23.76638795048531,24.2459964221258,23.76638795048531,24.01725959777832,4808300
2010-03-10,23.92133958974941,24.57803515080938,23.92133958974941,24.482112884521484,7204400
2010-03-11,24.459974753294144,24.600166650686194,24.260752910872156,24.58540916442871,5345100
2010-03-12,24.74036312701255,24.858420224219675,24.164835129965727,24.28289222717285,4583900
2010-03-15,24.548520523464116,24.570655348805737,24.017262197640278,24.21648406982422,3756000
2010-03-16,24.341917462472715,24.519001666589652,24.09104582772149,24.489486694335938,4010400
2010-03-17,24.16483154602148,24.644440015564097,24.16483154602148,24.37881088256836,5094900
2010-03-18,24.32716996053125,24.62231136009022,24.22387032995042,24.570661544799805,3209700
2010-03-19,24.6001667652699,24.777253786481854,23.729494774941777,23.950851440429688,8786600
2010-03-22,23.759008396503898,24.474728147057604,23.759008396503898,24.305021286010742,3625200
2010-03-23,24.31978409819061,24.334541586909918,23.928720498590064,24.15745735168457,5347700
2010-03-24,24.039398230940783,24.55589621907771,23.94347596969981,24.4747314453125,4908300
2010-03-25,24.71822793857706,24.725605275611713,24.061535169068865,24.068912506103516,6013700
2010-03-26,24.393562534989865,24.43045483581486,23.965603964253944,24.150068283081055,5679800
2010-03-29,24.30502133211044,24.489485678994193,23.921335152827925,24.00988006591797,3203800
2010-03-30,23.987744294165353,24.14269649676159,23.64833054505508,24.03201675415039,3747100
2010-03-31,23.7959007480042,24.23123671923796,23.7959007480042,24.00988006591797,3523500
2010-04-01,24.526388928198127,25.581522752519046,24.511631437792474,25.279001235961914,12611400
2010-04-05,25.330642039712473,25.758597802965685,25.227339655076836,25.655298233032227,5016200
2010-04-06,25.515112961886885,25.736469642533603,25.315891104893968,25.69957733154297,4068500
2010-04-07,25.618415713635518,26.260351010980862,25.566765908946998,25.913557052612305,8154800
2010-04-08,25.773364154739248,25.82501395747795,25.15356370717165,25.70695686340332,5252600
2010-04-09,25.751229575471434,26.21607780456543,25.72909193501231,26.21607780456543,6107500
2010-04-12,25.935691037491306,26.21607484778752,25.611031951270427,25.780738830566406,5231100
2010-04-13,25.603649757032027,25.847141210794607,25.492970032329374,25.596269607543945,3983300
2010-04-14,25.810248972803134,26.54072896534482,25.736464365949452,26.459564208984375,5129700
2010-04-15,26.39315578075042,26.56286262084153,26.2898562097995,26.319368362426758,4956800
2010-04-16,26.289861156637127,26.629274900685214,25.832387521056418,25.93568992614746,7605300
2010-04-19,25.79549552567331,26.112774451264773,25.23472510759466,25.670061111450195,4666600
2010-04-20,25.67743660733077,25.7069515784574,25.338022883482235,25.581514358520508,5718500
2010-04-21,25.603653761741572,26.053747251035475,25.463459046563155,25.96520233154297,5389100
2010-04-22,25.4634554914234,26.193935494383705,25.4339433370824,26.083255767822266,3592500
2010-04-23,25.98733694359476,26.769463938478882,25.93568715392137,26.68829917907715,5342300
2010-04-26,26.71781695781144,26.924418952928743,26.407918187189576,26.48170280456543,3894500
2010-04-27,26.2677218051464,26.489081272619348,25.522487084055477,25.71432876586914,5337900
2010-04-28,25.96520612541969,26.238215445024554,25.692199620518,26.21607780456543,5745100
2010-04-29,26.230833425245553,26.747334235492204,26.03899171471547,26.444812774658203,6314100
2010-04-30,26.562866038211673,26.562866038211673,25.55937953752682,25.581514358520508,4173900
2010-05-03,25.64054320937427,25.920929793737347,25.6036509043876,25.736465454101562,4605600
2010-05-04,25.367532975044803,25.44869772267933,24.533753496665614,25.101903915405273,5445300
2010-05-05,24.99122763454686,25.227341761164357,24.69608638362619,25.1387996673584,4770800
2010-05-06,25.013369716371834,25.308511019768265,22.526789387699033,24.356674194335938,7345400
2010-05-07,24.164831184490197,24.312403235580305,22.762902328539667,23.220373153686523,11932600
2010-05-10,24.305026980266042,25.08715700610239,24.150077568404182,25.035507202148438,9181400
2010-05-11,24.82890589217796,25.146184840965123,24.578034230688182,24.688711166381836,5858600
2010-05-12,24.681334842684866,25.16094054644399,24.459978147511187,25.124048233032227,4380200
2010-05-13,24.71822877950179,25.345406592801865,24.710851442216153,24.865800857543945,3302000
2010-05-14,24.364053378445398,25.042880882549365,23.995124652814248,24.90268898010254,8527300
2010-05-17,24.969097963619472,25.27161942664964,24.54851941293614,25.057640075683594,6192400
2010-05-18,25.315890371721007,25.522489559047575,24.57065276365961,24.747739791870117,4543400
2010-05-19,24.5928001621003,25.094540842644946,24.445228049138255,24.755126953125,4495700
2010-05-20,24.305022928734864,24.53375974718962,23.618815288073343,24.024639129638672,7141400
2010-05-21,23.471241645971467,24.327157457126724,23.46386290367215,24.223857879638672,9349600
2010-05-24,23.36056427773265,24.34929326849604,23.36056427773265,23.906579971313477,4437000
2010-05-25,23.360568279607488,24.47473186338124,22.925232243096584,24.41570472717285,8365300
2010-05-26,24.44522521711812,25.131433070394955,23.818044513365347,23.92872428894043,10610400
2010-05-27,26.14229956629401,28.518202354619877,25.957835134025327,28.16402816772461,27567200
2010-05-28,27.750813745220153,28.44439859997243,27.455669696766876,27.80246353149414,12368000
2010-06-01,27.300719428399745,28.49604743687794,27.300719428399745,27.758190155029297,13584500
2010-06-02,27.728685669341637,28.761684460711415,27.566356121749457,28.73954963684082,8245800
2010-06-03,28.776435002632905,29.078956386226338,28.274691808180048,28.68789291381836,10890400
2010-06-04,28.26732360192971,29.071588439697003,27.765580245449023,27.950044631958008,12262500
2010-06-07,28.223039834794655,28.717402841628196,27.249068489201434,27.322853088378906,10634000
2010-06-08,27.30072935298897,27.699173105561357,26.806366145492373,27.58849334716797,11203600
2010-06-09,27.77294324619836,28.746914479030906,27.588478954908833,27.677021026611328,8171900
2010-06-10,28.097623027655356,28.577228851695168,27.868886123612373,28.400144577026367,6615800
2010-06-11,27.97217505555571,29.580704477950434,27.97217505555571,29.506919860839844,12592500
2010-06-14,29.79469508197184,30.12673161401202,29.24130180013947,29.455278396606445,7654100
2010-06-15,29.477408606660102,30.584194891155203,29.477408606660102,30.53254508972168,9689100
2010-06-16,30.141462258515077,30.532528446532435,30.060300339577136,30.25214195251465,9675600
2010-06-17,30.37757961539277,30.83505310661737,30.0676809420166,30.827672958374023,7893200
2010-06-18,30.827688181302253,30.87196064851884,30.41448974609375,30.41448974609375,8880600
2010-06-21,30.739134990195087,30.89408434758985,29.676621492013865,29.90535545349121,7709700
2010-06-22,30.00128772132857,30.178374770917983,29.241295349310164,29.344594955444336,5098900
2010-06-23,29.344587983719286,29.816816250827564,29.07158154455403,29.58807945251465,5249700
2010-06-24,29.433135284802386,29.76517172342159,29.034691558459336,29.23391342163086,6383100
2010-06-25,29.315071067883608,29.57332281942779,28.68051332055522,29.33720588684082,7523800
2010-06-28,29.477405375268763,29.831576609717636,29.034689221180596,29.35934829711914,3745400
2010-06-29,28.894494075546657,28.95352401534364,27.795085371798702,28.03120231628418,6109200
2010-06-30,27.927911442916788,28.230432972421305,27.492575308780665,27.529470443725586,4388900
2010-07-01,27.743445822901364,28.25256939012703,27.153160280548814,28.119754791259766,8398200
2010-07-02,28.14925355876473,28.14925355876473,27.06460256431598,27.396638870239258,5209900
2010-07-06,27.772951234429453,27.927900608151756,27.049851342356185,27.389265060424805,5282500
2010-07-07,27.522075572640087,29.263419177951405,27.34499140430117,29.219146728515625,8004600
2010-07-08,29.433137635511038,29.506925080376746,28.245186512853675,28.695280075073242,7493800
2010-07-09,28.186149776464205,28.76167757697803,28.186149776464205,28.599348068237305,4689000
2010-07-12,28.636254126197866,29.130617361217205,28.22305286185528,28.746931076049805,4990600
2010-07-13,28.99041631310613,29.366722327759085,28.65837993858738,29.189638137817383,4909100
2010-07-14,29.278170532866653,30.215249406184437,29.21176327996377,29.750398635864258,5623200
2010-07-15,29.765166903273798,30.14147292963487,29.639729684685083,30.05293083190918,7189100
2010-07-16,30.03079844596253,30.178370497271743,29.610219929288075,29.88322639465332,8291300
2010-07-19,30.03080019768937,30.377591301586513,29.610221656482146,30.26691436767578,5331800
2010-07-20,29.65448723967798,30.55467414855957,29.337208339488654,30.55467414855957,5558400
2010-07-21,30.244782999581858,30.25216033680433,29.292946059797526,29.38886833190918,6126400
2010-07-22,29.868475012220657,30.982641553337864,29.853717522603496,30.967884063720703,6305700
2010-07-23,30.70225004038976,31.853305902052682,30.68749255309884,31.809036254882812,8218600
2010-07-26,31.646700900343326,32.5985375456177,31.476994049703322,32.487857818603516,6004300
2010-07-27,32.48786061662914,32.65019014630999,31.897575256020563,32.2812614440918,5255300
2010-07-28,32.207472167052046,32.36242152402399,31.59504925896928,31.85329818725586,3943400
2010-07-29,32.10416448936147,32.192709377066926,30.967866577492316,31.29990005493164,5744000
2010-07-30,30.990013789725044,31.381077348747606,30.76127696036499,31.21137046813965,4203000
2010-08-02,31.595064142638215,32.59117083778785,31.469629694010525,32.465736389160156,5498500
2010-08-03,32.465722809498956,32.64280980874708,31.727865472919433,32.36980056762695,6102200
2010-08-04,32.539498682957124,33.122406497918206,32.50260638897133,32.930564880371094,5186800
2010-08-05,32.75349558347929,32.797768048947006,31.978745733364647,32.259132385253906,5362900
2010-08-06,31.624571885800638,31.927093338507287,31.174478374887666,31.809036254882812,5623400
2010-08-09,31.98611326489789,32.133685289848856,31.51388503681661,31.661457061767578,4758600
2010-08-10,31.624570929974933,31.668840575806787,30.156233357990793,30.761276245117188,8815400
2010-08-11,30.14147601817897,30.50302741088541,29.521675641184235,30.37759017944336,7930200
2010-08-12,28.56984638415649,29.36673110651614,27.330245425194114,27.728689193725586,18264600
2010-08-13,27.91315550813759,28.828097393568427,27.72869110054388,28.141889572143555,11354900
2010-08-16,27.905771713973405,28.842851120027575,27.780337284236204,28.510814666748047,5942700
2010-08-17,28.769069715589122,29.115860881463735,28.47392554300737,28.518198013305664,6871800
2010-08-18,28.591970016110594,29.1674978021818,28.03857704805684,29.012548446655273,11016900
2010-08-19,28.355864856756632,30.20788600249927,28.318972543517727,30.03080177307129,22800200
2010-08-20,29.920112937248174,30.458748428217266,29.551184287430804,29.90535545349121,7319300
2010-08-23,30.10458343937938,30.753898784408946,29.588082660712743,29.84633445739746,6723800
2010-08-24,29.403621065231825,29.565950620442322,29.03469230499201,29.16012954711914,7460800
2010-08-25,28.96828966064297,29.263433842042588,28.702663275027533,28.997804641723633,6927400
2010-08-26,29.270799308657722,29.521670916690816,28.931385607996003,29.28555679321289,7169400
2010-08-27,29.514289193068684,30.73175474816355,29.22652532378858,30.584182739257812,10669100
2010-08-30,30.362829005850347,30.842434561791595,29.816813365651665,29.90535545349121,6595200
2010-08-31,29.69876690717145,30.00866573253656,29.47741020123877,29.794689178466797,5850200
2010-09-01,30.259524682767754,31.174468914222103,30.060305701555492,30.92359733581543,8600100
2010-09-02,31.189245871326975,31.882831108365963,30.89410166019764,31.779531478881836,6774900
2010-09-03,32.09680342219485,32.709226539698854,31.97136898976334,32.50262451171875,6517700
2010-09-07,32.27388261041078,33.203581658376216,32.27388261041078,33.04125213623047,7448700
2010-09-08,33.10028815394747,34.67930276569247,33.10028815394747,34.258724212646484,13706900
