Price,Open,High,Low,Close,Volume
Ticker,COP,COP,COP,COP,COP
Date,,,,,
2010-01-04,22.61491014426149,23.012428421897667,22.51006951037051,22.9687442779541,13880848
2010-01-05,22.999335949254117,23.051755201331346,22.80712911036143,22.990598678588867,10084524
2010-01-06,23.00806687747508,23.182799126870265,22.859542060936985,23.15658950805664,11631913
2010-01-07,23.025548760459692,23.19154599627647,22.933812870677414,23.064863204956055,7648922
2010-01-08,22.98186157275007,23.274541561499397,22.903232694070297,23.265804290771484,7284244
2010-01-11,23.38811360450964,23.47547973180851,23.178432275844443,23.40121841430664,8968059
2010-01-12,23.152224538060167,23.156592079695297,22.83770251949806,22.903228759765625,11301079
2010-01-13,22.807133298741725,23.134758056304808,22.706660132532953,23.047391891479492,9470737
2010-01-14,23.003692779184508,23.2177416020829,22.9337990183251,23.14348030090332,8835699
2010-01-15,23.07796473883302,23.17843569073131,22.916335084262734,23.160961151123047,11596757
2010-01-19,22.911964545351584,23.501691982009344,22.911964545351584,23.462377548217773,11379262
2010-01-20,23.069226156459443,23.222118532526483,22.938175860681522,23.178434371948242,12374649
2010-01-21,23.165323862146696,23.270164510168915,22.74159372945716,22.82022476196289,20681828
2010-01-22,22.715391995536923,22.798390597441472,22.064507992605773,22.103824615478516,17651460
2010-01-25,22.26108363137338,22.531921508416,22.12566578583053,22.169347763061523,11458232
2010-01-26,21.985872401379876,22.287287364222486,21.824242789069924,22.02955436706543,14525855
2010-01-27,22.029561831263425,22.296032186227333,21.400519889883217,21.758726119995117,15845255
2010-01-28,21.859189158780087,21.946555274051555,20.867575990304083,21.120939254760742,17975210
2010-01-29,21.251984919256838,21.34808828103445,20.871939011879615,20.968042373657227,22175040
2010-02-01,21.164632663496345,21.544678819404453,21.081634052597366,21.435470581054688,14723936
2010-02-02,21.562148331534438,21.94656197932531,21.404888401616077,21.90724754333496,16306743
2010-02-03,21.767468474160033,22.064516096073,21.719416749407543,21.83736228942871,13534928
2010-02-04,21.662621052588364,21.66698859451719,20.928738479216932,21.037946701049805,17513722
2010-02-05,20.92000372106047,21.01173960023495,20.36959281792796,20.959318161010742,20077224
2010-02-08,20.92872955149239,21.077252145199044,20.66225933049517,20.692838668823242,10417326
2010-02-09,20.94619612690036,21.98149301541827,20.705937770358197,21.182086944580078,17508081
2010-02-10,21.190838927804723,21.25199544413631,20.880686618293662,21.08163070678711,11795625
2010-02-11,21.090366266650886,21.452940016885446,20.95058087729057,21.361204147338867,9869653
2010-02-12,21.125310725693502,21.33062452301127,20.94184119370298,21.260730743408203,13941059
2010-02-16,21.43983101159517,21.89850589770339,21.43983101159517,21.806772232055664,14967929
2010-02-17,21.802406411301178,21.950931254126754,21.400518231840117,21.535938262939453,15882378
2010-02-18,21.456504419709816,21.694812341504434,21.416787168862125,21.566831588745117,12565646
2010-02-19,21.49180540367563,21.72128649116338,21.38589054598425,21.580066680908203,12413609
2010-02-22,21.75217950908056,21.75217950908056,21.416785732711357,21.49180793762207,10961588
2010-02-23,21.372646970658213,21.469735017704885,20.988707072481517,21.116687774658203,13906165
2010-02-24,21.12110690708427,21.412371142582554,21.01960653714544,21.33734893798828,10245744
2010-02-25,21.006357488381333,21.341753347826803,20.80776911328261,21.315275192260742,11975471
2010-02-26,21.350582161945674,21.416779765496162,21.16081834845843,21.182884216308594,10411160
2010-03-01,21.34616110006294,21.619771565582088,21.302029382497402,21.584468841552734,11431603
2010-03-02,21.769828744009853,22.030202471823685,21.71245792474269,21.93752670288086,13249220
2010-03-03,22.01255690160226,22.05668865684164,21.774248956676725,21.791902542114258,18194935
2010-03-04,21.78748339054642,21.862507800108595,21.663917152279502,21.77424430847168,13562214
2010-03-05,21.999306279413826,22.290570411192878,21.946349967582467,22.246440887451172,15240519
2010-03-08,22.312644496755034,22.44944982495114,22.246449082580817,22.387666702270508,8167604
