date,port_ret,equity
2022-04-05,-0.008397658719432521,10535.208969978237
2022-04-06,-0.011970990156877415,10409.092087097983
2022-04-07,-0.003908862985718642,10368.404372323786
2022-04-08,-0.0035750538097258145,10331.336768771733
2022-04-11,-0.012056291848606205,10206.779157501185
2022-04-12,-0.0047649721746060416,10158.144138823342
2022-04-13,0.018593896105942875,10347.023615569815
2022-04-14,-0.003762779325455301,10308.09004902915
2022-04-18,-0.002328154506533042,10284.091222727757
2022-04-19,0.017055128159919997,10459.487716539687
2022-04-20,0.00782662672178509,10541.350222598137
2022-04-21,-0.01665425573727718,10365.791880174784
2022-04-22,-0.02546697193717129,10101.806549255814
2022-04-25,0.0028173840142623812,10130.267217542858
2022-04-26,-0.021654892048590346,9910.897374523594
2022-04-27,-0.0005419126385283413,9905.526533977183
2022-04-28,0.016297440754922586,10066.961265810989
2022-04-29,-0.03528822202798619,9711.716101515914
2022-05-02,-0.002289688733552764,9689.47929457481
2022-05-03,0.005070063681044812,9738.60557163447
2022-05-04,0.03155372257706311,10045.894830129266
2022-05-05,-0.04161402534003865,9627.844708104902
2022-05-06,0.0022159331552405793,9649.1793684071
2022-05-09,-0.03029397545016136,9356.867365506372
2022-05-10,0.0026540051749697757,9381.70053991593
2022-05-11,-0.01027503332158427,9285.303254255168
2022-05-12,0.006095339166270952,9341.900326851533
2022-05-13,0.03230536743390026,9643.693849441344
2022-05-16,-0.007767068541248101,9568.790618321922
2022-05-17,0.025920429948559743,9816.817785236572
2022-05-18,-0.03766639602920735,9447.053638791283
2022-05-19,0.0022264676482022018,9468.087198088884
2022-05-20,-0.004255653532821035,9427.794299355279
2022-05-23,0.019613855029813932,9612.709689993739
2022-05-24,-0.01684507164742428,9450.782906539904
2022-05-25,0.005085586757105876,9498.845682933685
2022-05-26,0.02098055521300567,9698.136739244295
2022-05-27,0.033751420523117345,10025.462630621223
2022-05-31,-0.011295460785230204,9912.22041062325
2022-06-01,-0.0213292974611498,9700.799712984586
2022-06-02,0.016866136798170207,9864.414727995434
2022-06-03,-0.00293341060358977,9835.478349234127
2022-06-06,0.007037541431897232,9904.69593561939
2022-06-07,0.007722200025628489,9981.181978827273
2022-06-08,-0.021481007928883335,9766.776129600457
2022-06-09,-0.019212763767261797,9579.129367054713
2022-06-10,-0.029948415487377665,9292.249620762817
2022-06-13,-0.055318933633873205,8778.212280682455
2022-06-14,-0.014212630778249136,8653.450790644023
2022-06-15,0.005394408774178983,8700.131041516
2022-06-16,-0.033623345078145406,8407.603533282025
2022-06-17,0.008752519651768088,8481.19124843135
2022-06-21,0.013773339701357657,8598.005576568177
2022-06-22,0.00877201542845566,8673.42741413978
2022-06-23,0.01840164878044668,8833.032779137477
2022-06-24,0.03286625433605391,9123.34148101531
2022-06-27,0.0032058847261344893,9152.589862120605
2022-06-28,-0.012619769201481801,9037.086290464822
2022-06-29,-0.006187133297267144,8981.17263296681
2022-06-30,-0.005940444896982889,8927.82047183038
2022-07-01,0.006867663420139647,8989.133737906344
2022-07-05,0.0031948440709916536,9017.852618532246
2022-07-06,0.0008360139772082168,9025.391669365743
2022-07-07,0.006852706312104706,9087.240027827622
2022-07-08,-0.006210448997183859,9030.80418710963
2022-07-11,-0.005743728046291608,8978.93370381956
2022-07-12,-0.0008641741180444695,8971.174341705082
2022-07-13,-0.004448622141277936,8931.264976895307
2022-07-14,-0.0032353156117524095,8902.369515882861
2022-07-15,0.023417746440270438,9110.8429479234
2022-07-18,-0.0058339398396320295,9057.69083827688
2022-07-19,0.030652925519430784,9335.335560920612
2022-07-20,0.00779873014008704,9408.13932372739
2022-07-21,0.007081084061523679,9474.75914914123
2022-07-22,-0.00013917029421718353,9473.440544122805
2022-07-25,0.008676534246811285,9555.637175439018
2022-07-26,-0.009229545924638427,9467.442983289122
2022-07-27,0.03756448400672463,9823.082593819463
2022-07-28,0.014080793200524123,9961.399388414702
2022-07-29,0.014550277663980926,10106.340515437945
2022-08-01,0.004297878787267051,10149.776341956143
2022-08-02,-0.00024126452456653126,10147.327560992546
2022-08-03,0.014046497485547016,10289.861972063049
2022-08-04,0.006511545128472152,10356.864872659886
2022-08-05,0.008587576532237217,10445.80524238789
2022-08-08,0.004117109288847498,10488.811764180818
2022-08-09,-0.0033855087731887723,10453.301799932859
2022-08-10,0.030653323382105115,10773.730240416944
2022-08-11,0.004390257965518951,10821.029695423287
2022-08-12,0.026095235857262443,11103.407017543797
2022-08-15,0.0007532755169027739,11111.770942204323
2022-08-16,-0.0004854164721051934,11106.377105554717
2022-08-17,-0.004353937564019639,11058.020633074675
2022-08-18,0.014310164898033962,11216.262731779834
2022-08-19,-0.015823734864425554,11038.77956414241
2022-08-22,-0.01585824448373684,10863.723899012162
2022-08-23,0.0012378294262332834,10877.171336132833
2022-08-24,0.010234660526718098,10988.495492249102
2022-08-25,0.021458943777580564,11224.296999217471
2022-08-26,-0.03027693872042908,10884.459646792267
2022-08-29,-0.004824737947277025,10831.944981298784
2022-08-30,-0.010887343521718617,10714.01387527903
2022-08-31,-0.008384684802699039,10624.18024596307
2022-09-01,-0.0012252852997269303,10611.162594086043
2022-09-02,-0.007735096119213747,10529.084231484183
2022-09-06,0.005211514934304873,10583.956711201117
2022-09-07,0.029080945368756474,10891.74817810484
2022-09-08,0.011100806548257468,11012.655367602316
2022-09-09,0.013987691344770781,11166.696991770668
2022-09-12,0.003500902736373823,11205.790511825417
2022-09-13,-0.04222738250607799,10732.599309599587
2022-09-14,-0.005042150473042584,10678.483928913713
2022-09-15,-0.0036071247386458283,10639.965305362497
2022-09-16,-0.011912872697736231,10513.212753171383
2022-09-19,0.014797077406629177,10668.777576072423
2022-09-20,-0.012010804136283248,10540.636978232647
2022-09-21,-0.015443001552727343,10377.857905011066
2022-09-22,-0.011507087566122376,10258.438985349327
2022-09-23,-0.015714387212479308,10097.233902937955
2022-09-26,-0.014436333280920265,9951.466869099735
2022-09-27,-0.0003787341559622903,9947.69790869448
2022-09-28,0.019894381612238277,10145.601207053312
2022-09-29,-0.019802448466751076,9944.693461986431
2022-09-30,-0.015116102761715444,9794.368453681285
2022-10-03,0.037044700831775614,10157.197902884087
2022-10-04,0.032962745462026564,10492.007031964285
2022-10-05,-0.0052397603202034015,10437.031429838904
2022-10-06,-0.012210873965567259,10309.586154474475
2022-10-07,-0.03847090116096619,9912.967084515221
2022-10-10,-0.005882870756867387,9854.650380339937
2022-10-11,2.8645221450540605e-05,9854.932668982401
2022-10-12,-0.007118215684961571,9784.78313268381
2022-10-13,0.024171513583163395,10021.296151083785
2022-10-14,-0.020754208390523964,9813.312082421036
2022-10-17,0.027256585093713526,10080.78945824671
2022-10-18,0.016445588510178966,10246.573973534785
2022-10-19,-0.01663276237684084,10076.145143456259
2022-10-20,-0.01290984471295058,9946.063674349089
2022-10-21,0.02067500501159202,10151.698590661868
2022-10-24,0.0067709085599955586,10220.434813547876
2022-10-25,0.030588644761205274,10533.064063364547
2022-10-26,-0.0013698936941446637,10518.634885324123
2022-10-27,0.010134076685421,10625.231537877942
2022-10-28,0.033287811864919435,10978.92224633203
2022-10-31,-0.011295900706409323,10854.905430774075
2022-11-01,0.0023889884767047563,10880.837674763914
2022-11-02,-0.02094133858131527,10652.978368968352
2022-11-03,0.006206301904160804,10719.093968904663
2022-11-04,0.018130653454620504,10913.438147002385
2022-11-07,0.004745004251482355,10965.222457408201
2022-11-08,0.0055160226663711455,11025.706873025065
2022-11-09,-0.008969979718926524,10926.8065059872
2022-11-10,0.07370392874974042,11732.155074166683
2022-11-11,0.0029613577673897494,11766.898182723788
2022-11-14,-0.013477102705609811,11608.314487388767
2022-11-15,0.006800301361294947,11687.254524199698
2022-11-16,-0.011372175762419657,11554.345011570364
2022-11-17,-0.011255131202310453,11424.299342508377
2022-11-18,0.013723382371891423,11581.079370716567
2022-11-21,0.004174272595600237,11629.42195296122
2022-11-22,0.01898096476627762,11850.159601302552
2022-11-23,0.0018799204999260578,11872.436959264436
2022-11-25,0.0009102711676673536,11883.244096318404
2022-11-28,-0.01967020839771082,11649.498208502953
2022-11-29,0.0004611370960632244,11654.870224277416
2022-11-30,0.022765732446499244,11920.201881501986
2022-12-01,-0.0034350154807540113,11879.255803505313
2022-12-02,-0.002336635854396407,11851.498308471295
2022-12-05,-0.023781027339647008,11569.65750318176
2022-12-06,-0.008104052138609508,11475.896395550119
2022-12-07,0.0028133039216570845,11508.181579884249
2022-12-08,0.008379144950653172,11604.610301460536
2022-12-09,-0.007260239435873073,11520.358052111935
2022-12-12,0.013450058971984336,11675.307547291213
2022-12-13,0.010483734448122483,11797.708371217177
2022-12-14,-0.004085550103264368,11749.508242562868
2022-12-15,-0.028579590626536498,11413.712106927305
2022-12-16,-0.012589185557901717,11270.02276730873
2022-12-19,-0.0061883811265126655,11200.279571120149
2022-12-20,0.0029021215068948058,11232.78414334673
2022-12-21,0.014170568999184775,11391.959086102972
2022-12-22,-0.010245644057088943,11275.24112819384
2022-12-23,0.004269912156718003,11323.385417357042
2022-12-27,-0.0014724977009960116,11306.711758362491
2022-12-28,-0.014351158587723834,11144.44734481255
2022-12-29,0.020456923996137265,11372.428457124333
2022-12-30,-0.003302129799243192,11334.875222226301
