RSI,STOCH_K,CCI,CMO,COPP,PPO,MACD,EMA_20,KAMA_10,SMA_20,SMA_50,VAMA_20,TRIMA_20,ICHIMOKU_conv,ICHIMOKU_base,ICHIMOKU_span_a,ICHIMOKU_span_b,BB_upper,OBV,MFI_14,US_Score,Total_Trend,label
89.9936702242662,91.68248376473858,93.2531140854953,79.98734044853238,33.67041740465989,5.128188818411827,5.816167820154831,115.4825772006933,120.36247146782404,113.46050453186035,104.87789764404297,114.22288902205507,105.8057998275757,119.97775903668793,113.06758978228493,116.52267440948643,109.53589813570136,130.04611621545365,76014700.0,86.140709983524,0.0,1.6463956230802537,0
49.493689736048545,35.11449768051545,-9.3231921641423,-1.0126205279029075,-2.3890523235840977,0.4547667450608077,0.21595787782550246,47.601673249941285,47.71024234833256,47.94399871826172,46.81048164367676,47.935186047286244,47.23512046813965,47.370600000594344,47.94960232670485,47.6601011636496,47.33599717666708,49.220808958195626,262204200.0,50.07883694450937,1.0,3.330539624193219,0
51.776064779709145,53.696731800490106,15.959497517287367,3.5521295594183027,-2.137693841341619,1.0573302719645987,1.3935272748004195,132.58412369039542,133.25299666303476,133.7040237426758,128.24335708618165,133.9085146557718,131.46695678710938,131.87877904888785,133.95418553775787,132.91648229332287,127.717257744332,138.24400968970087,402588100.0,45.501939880461265,0.0,4.887007437674313,0
66.14018748825295,76.98252295455896,77.15602616211902,32.28037497650589,10.36416407097005,1.4071309456119925,1.9051268065639988,136.01947001657095,137.72770537517408,134.55781631469728,132.59375732421876,134.10588428398927,133.39825443267821,136.5234462797803,134.27543425841546,135.39944026909788,130.45927931061038,142.67234153340831,5701548604.0,63.09132221505467,0.0,8.397802818387316,0
63.74115867410149,76.60060156522341,73.43008610936195,27.48231734820298,9.943463586396303,1.3470625404670065,1.841615930102904,137.32522563304562,138.97026206469297,135.88831481933593,133.96901016235353,135.29306842895758,134.8565030670166,137.82378929343804,135.65505403924044,136.73942166633924,131.71461957879177,143.90768434200177,3773688691.0,63.06059732210096,0.0,8.526287294413748,0
49.90793657766987,16.934938233666095,-57.02875613904761,-0.1841268446602569,-1.932632060508305,-0.10965728459084571,-0.03818289567819022,34.817936767832414,34.75614101228288,34.98885593414307,34.616569900512694,34.98657390277693,34.83437773704529,35.0168129311275,35.13173687892733,35.07427490502741,34.62805554876962,35.88575249052376,2270462600.0,47.709179646134956,1.0,2.524513911608234,0
62.41757541561274,69.22434736572845,56.168054367543434,24.835150831225473,8.766937765790844,1.8670267136634517,2.7820320006179884,150.21335011208862,152.15364487484828,149.82399978637696,143.04560028076173,149.5530524139369,146.83867515563966,152.84000396728516,149.22000122070312,151.03000259399414,136.9900016784668,156.66143636381412,13816421800.0,62.133062850698515,0.0,15.882222493489584,0
34.90238392612606,14.7728007430321,-71.81130902161242,-30.195232147747866,-15.349246930356534,-1.7912698620893366,-1.2518337209384924,69.47087099882741,68.37059013946894,70.37457733154297,71.1237126159668,69.92663440021546,71.76613452911377,67.512268331348,71.72443865958884,69.61835349546843,71.72443865958884,76.47311744373695,293562200.0,34.92850563944329,3.0,3.0727223998341637,1
49.61831227486758,12.264156884761121,-8.962849991770913,-0.7633754502648435,8.552595208550661,2.746424952695198,0.3735808739704485,13.76759949432558,14.005228392757623,13.928999996185302,12.632599983215332,13.868767520991529,13.036975054740903,14.069999694824219,13.309999942779541,13.68999981880188,12.764999866485596,14.787171766217764,1866422900.0,41.81618777403779,2.0,0.4559953884930816,0
57.42482197370748,33.77860790054366,3.081234646618451,14.84964394741496,1.655147536840197,0.8873481281806073,0.6610842567794037,74.82252300209555,75.20765530498969,75.13724708557129,72.75455718994141,75.40958663210218,73.84283060073852,75.38050969669406,75.28303016391732,75.33176993030568,72.37177227136388,77.27949071405078,656704600.0,40.03138730070217,0.0,2.697572215241019,0
81.40153827371499,95.32388503315848,68.49888451395682,62.80307654742998,18.684740678404715,3.7869810763658425,6.510288789308362,174.48514818696702,179.4593278195002,173.79400482177735,159.80704315185548,172.90754966848746,164.7592797088623,179.89605329966676,171.26803452265386,175.58204391116033,160.5671369036408,188.39852055615086,148121900.0,86.30322150820942,0.0,4.268431896249669,0
68.39407845349088,90.4823238513744,74.9731306894718,36.78815690698176,5.0791163573162,1.399139803408873,0.8852320775058189,63.64488628773526,64.283837967165,63.6541389465332,61.494355545043945,63.542284338689385,62.47189707756043,64.13223975338877,63.371605888468665,63.75192282092872,60.58290197338391,65.34938681585626,1273512800.0,58.53052722493491,0.0,0.7931582561291711,0
78.59381732467062,85.06785621241548,53.19192863647821,57.187634649341256,7.120486197843585,2.7592086862111187,5.333127350849793,195.65125640045116,199.31878173731016,196.40557937622071,181.70035400390626,195.91176105175123,189.75907913208007,199.01216887930394,193.04623855411978,196.02920371671186,174.8981815391964,203.72683342120973,188808100.0,66.630417295509,0.0,4.342682522462523,0
51.994997614945,28.981765955590088,0.599062151623618,3.9899952298900025,-0.2483634420668772,0.6830204123648065,0.8549335429358393,125.61429165221048,126.07098022553686,126.16502304077149,121.74641204833985,126.22168704543485,125.2085848426819,126.0629160259573,127.48952626117197,126.77622114356464,119.77193852772956,128.41994473980532,196897800.0,51.37153156641709,1.0,5.919645717249673,0
72.12169582150344,84.13025254574583,55.27275205950242,44.24339164300688,11.95860095850152,2.518378980582704,8.98152580684257,360.35460099748695,366.8553346547861,359.8994445800781,338.06852294921873,359.55474439297325,346.45356300354007,368.14089407482743,355.12346858088,361.6321813278537,335.61958007123974,381.9144905667471,152321300.0,77.09698257275534,0.0,7.8544287189967585,0
77.74584274276329,92.01515846938926,56.38690398723907,55.49168548552659,9.208312458018902,1.9865822304301561,3.1366564442066647,159.16576230781442,161.48175647857798,159.018074798584,151.08471893310548,158.44366939277185,154.4941367340088,161.50805409095165,156.80280497723288,159.15542953409226,149.14534970122358,166.08377744198688,304879250.0,67.71424099662762,0.0,5.859281650594233,0
74.13193300264902,94.52190754382823,104.67192406257435,48.26386600529804,9.063371447684899,1.7169419960634198,4.468973805286112,261.8217301950242,265.7176829146517,260.61864776611327,254.71778656005858,259.8124491537452,254.26809185028074,264.8132635779827,258.84850872141095,261.8308861496968,252.31124781361623,272.3724772257273,376729400.0,50.3528750392935,0.0,6.2412843387128,0
79.39640989964798,90.04311456257146,48.6275454661187,58.792819799295955,13.512741043453289,2.9284968192480063,1.3717637593543657,47.40972649482754,48.40224886422146,47.36361503601074,44.06494758605957,47.062620641975066,45.29350389480591,48.462089734986904,46.543525599101415,47.50280766704416,43.85565619729595,50.45585929116237,713402000.0,75.2911253314032,0.0,7.411987098408354,0
68.53656076047966,75.53758106566004,57.878319988993695,37.07312152095932,14.30972909619209,2.842019533980785,5.245164228418503,186.68717849840084,190.55274951321942,186.13189239501952,173.6197653198242,186.42557330050434,178.58046997070312,190.3438069344902,184.96041530685147,187.65211112067084,172.69088679749242,200.04980149991633,285347000.0,75.4652970919868,0.0,6.169355292841899,0
46.622884740357335,32.89473128051229,-35.27244245757532,-6.754230519285328,0.5124560144399902,0.7655631775399929,1.1761581517188517,154.28344367448912,154.84131108960412,154.92449874877929,151.0792608642578,154.6231232751357,153.08579502105712,155.97000122070312,155.97000122070312,155.97000122070312,149.58098549455084,158.76083269122012,217160605.0,26.14772783132193,1.0,8.392453891571229,0
27.557586496316333,11.826666207846518,-105.70117287204206,-44.88482700736734,-20.117638559167673,-3.152686273681814,-9.621840553825848,302.0524278949984,293.4080686181437,306.9045883178711,314.0859100341797,304.1792453351675,318.90212272644044,296.29727206769877,306.4945135480009,301.3958928078498,306.4945135480009,340.04594944182224,330542400.0,27.955929240810903,3.0,6.253135090355475,1
60.02845408344167,52.216774394564005,30.151041943887776,20.056908166883346,8.632949102146933,-0.34738067828493674,-0.11529768167117282,33.06332298808203,33.12492589551141,32.573133659362796,34.173348083496094,32.52645061664589,32.93446102619171,33.584575429879266,32.78111582878822,33.18284562933374,35.310123077071566,34.318465196372884,594116400.0,48.188798582045116,2.0,-0.627324437713777,0
32.763364885713784,13.914800515442245,-81.68102493220175,-34.473270228572424,-16.73794152454274,-2.1877539930889176,-3.689423614332013,137.20539783962124,133.90806150914875,139.25900906212473,141.88138447069986,138.14782087194797,143.73933588381465,134.14112825969124,140.096325713571,137.11872698663112,140.096325713571,153.23320668610228,304331911.85035163,32.897888209904416,3.0,3.9989512531696265,1
32.05152206489491,13.629267151441388,-84.96556157340936,-35.89695587021018,-17.200084337909615,-2.3196997013264022,-4.500627644277624,159.74672904903838,155.7182359899414,162.18301640717002,165.42878623573588,160.85110723834177,167.6912529578303,156.31450526254216,162.84976363333615,159.58213444793915,162.84976363333615,178.77814921361835,307915957.5825875,32.22212029398707,3.0,4.30719037924822,1
33.87782977693471,14.361833062718754,-76.53873696708092,-32.24434044613058,-16.01440828776028,-1.9811790932974205,-2.4193982877419193,101.91457028673682,99.76193680386007,103.36906172409574,105.01544752633686,102.60343546735263,106.24008762881631,99.42637176182339,104.47342277134243,101.9498972665829,104.47342277134243,113.23990934214189,298720710.8656846,33.95587403890674,3.0,3.516370444501729,1
32.75664066243193,13.91210330471284,-81.71205138510258,-34.486718675136146,-16.742307026833842,-2.189000381164099,-3.6970864253697435,137.4183281940331,134.1140851968731,139.47555425917508,142.1038183880549,138.36228109026422,143.9655909414256,134.35058283803278,140.3112596744508,137.3309212562418,140.3112596744508,153.47450981124967,304365767.53176206,32.891504758079876,3.0,4.00186294750346,1
32.211530401122204,13.693449464130307,-84.22726201082807,-35.57693919775559,-17.09620367703399,-2.29004088813064,-4.318284852615898,154.67987889942526,150.8157355650807,157.0301481507713,160.1357911127891,155.7478527387045,162.3073307092944,151.3303640181516,157.73523604590554,154.53280003202855,157.73523604590554,173.036146016694,307110334.23736936,32.37401969753424,3.0,4.237904255568201,1
30.907328144206982,13.170309738809872,-90.24502320065912,-38.185343711586036,-17.942918264275132,-2.531785112334019,-5.804531669654429,195.97896091218806,190.77522936013295,199.0303499404811,203.27814449231897,197.34366076326444,206.1908164898241,191.95529902456678,199.42292919901047,195.6891141117886,199.42292919901047,219.838292112416,313676840.7696572,31.135912048887253,3.0,4.80264432478576,1
29.135425542938272,12.459566726974602,-98.42081545185185,-41.729148914123456,-19.09327341180672,-2.860221301917687,-7.823761882816915,252.08831853706232,245.064608653422,256.09225610603323,261.8917895559713,253.85615339989,265.81137165676216,247.14875359234142,256.0602579164076,251.6045057543745,256.0602579164076,283.4241692049128,322598164.08750594,29.45380626226087,3.0,5.569905991740775,1
33.43582044412896,14.184534917644234,-78.57822631345958,-33.128359111742085,-16.301369721693515,-2.0631090260844687,-2.923104641952425,115.9113101245656,113.30467459468642,117.60341921914149,119.63689349596743,116.70073920606808,121.11271199991774,113.19463532849963,118.60186745015943,115.89825138932952,118.60186745015943,129.10170168298458,300946176.3989726,33.53626493854024,3.0,3.707767430574999,1
31.125436144546118,13.257796904839996,-89.23864412665186,-37.749127710907764,-17.801318121734397,-2.491357065951669,-5.555979484166413,189.07231729469333,184.09261150696545,192.0064546990628,196.06324176105852,190.38739423127276,198.851970631559,185.16139624516637,192.45129627615296,188.80634626065967,192.45129627615296,212.01134468735754,312578692.379423,31.34296673079656,3.0,4.708200133667914,1
31.908751499076104,13.57199922831806,-85.62432379029647,-36.18249700184779,-17.29277388822015,-2.3461633571665477,-4.663326564548536,164.26772514109066,160.09258782739846,166.78076383647135,170.15156460089463,165.4045858233301,172.49516282822634,160.76170271712775,167.41330085127285,164.0875017842003,167.41330085127285,183.901563809929,308634790.7605679,32.08658508186436,3.0,4.369012277496924,1
34.561215054166624,14.635951577944091,-73.3855071844894,-30.87756989166675,-15.570740689525394,-1.8545082162915856,-1.640623992795311,80.27438030771418,78.82367389227099,81.3614939625235,82.40940696140035,80.80776485888103,83.24570317884408,78.13942617904772,82.62960553246036,80.38451585575405,82.62960553246036,88.71618427182663,295279945.55246806,34.6046265880051,3.0,3.220453881928797,1
30.440090059386243,12.982891873171063,-92.40092133558161,-39.119819881227514,-18.246258716290654,-2.6183913942464763,-6.336988282639068,210.77459853831755,205.09095167406855,214.0771678264773,218.73414486406296,212.24560221821616,221.91233187797422,206.50941954361926,214.35778903855874,210.43360429108898,214.35778903855874,236.60543462525638,316029330.1322856,30.69235274396471,3.0,5.004965756882389,1
33.649918780747086,14.270413733154713,-77.59034835658855,-32.70016243850582,-16.16237273425737,-2.023424202649641,-2.679121801373251,109.1316371743729,106.74490895384268,110.70865018073201,112.55462841984627,109.87235560135821,113.90878234805572,106.52563060628293,111.75839994793512,109.14201527710902,111.75839994793512,121.41864364798816,299868216.1987808,33.73951315922381,3.0,3.6150594868492516,1
34.42459315316275,14.581149998369332,-74.0158986511371,-31.150813693674486,-15.65943840178837,-1.87983216837973,-1.7963159987154893,84.60067177391976,83.00963659589729,85.76123133502928,86.92879059322551,85.165139902495,87.8427242453411,82.39509727554073,86.99660601635341,84.69585164594709,86.99660601635341,93.61895003285386,295967820.91891426,34.47492843750069,3.0,3.279613311703174,1
34.52695855151824,14.622210659086688,-73.54357120488481,-30.946082896963514,-15.592980706628918,-1.860857930542381,-1.6796621233874598,81.35915232435852,79.87325994977101,82.46468176657234,83.54259480474832,81.90033075515947,84.3983577911867,79.20649088182572,83.72458490650473,81.46553789416524,83.72458490650473,89.94550114593653,295452423.0552643,34.572106142867106,3.0,3.2352874858228415,1
27.810012251458094,11.927918862109674,-104.5364471521228,-44.37997549708382,-19.953758633381145,-3.105897159476452,-9.334180435827463,294.0590726401233,285.67398800080406,298.77553272341885,305.73579326917815,296.12845935035693,310.4085612579886,288.43439662625104,298.4259433791527,293.43017000270186,298.4259433791527,330.98748706926733,329271465.7095038,28.19556251586421,3.0,6.143830772198387,1
33.495101261027116,14.208313553284865,-78.30469680732682,-33.00979747794576,-16.262883411656016,-2.0521208568682265,-2.85554922640305,114.03411407933595,111.48836778916785,115.69435468656604,117.67591394874827,114.81005586599514,119.11804524358053,111.34808175841815,116.7070075911056,114.02754467476188,116.7070075911056,126.97437101902457,300647704.38718367,33.59254151100475,3.0,3.6820979054221077,1
29.79491292522556,12.724099353101234,-95.37785370779032,-40.41017414954888,-18.665120812220763,-2.7379800891321446,-7.0722212244531635,231.20488320864501,224.8585540934833,234.85429014870692,240.07627931197325,232.8226745795686,243.6210978632671,226.6062097492253,234.9803161471272,230.79326294817622,234.9803161471272,259.7580356351859,319277721.89321494,30.0798720184476,3.0,5.284337593168958,1
28.274968388234505,12.114421396045309,-102.39107822638208,-43.450063223531,-19.651899668371346,-3.0197138547185918,-8.804324292209863,279.33569555405336,271.42818236446544,283.80220211888326,290.3552785887064,281.29929761363576,294.7638283121508,273.95135709981093,283.56402402821266,278.7576905640118,283.56402402821266,314.3022337459198,326930465.68962115,28.636955517736347,3.0,5.942497459459528,1
29.87683095160864,12.756958193510084,-94.99987313207683,-40.24633809678272,-18.611937966133212,-2.722795933736578,-6.978868828132441,228.61085358480392,222.34866511759697,232.216222609672,237.36647228347476,230.21000734861246,240.86473969344328,224.0545238584664,232.36187753497273,228.20820069671956,232.36187753497273,256.81835398816713,318865274.16702485,30.157638587619815,3.0,5.248865800627232,1
30.7904174010593,13.123414670400813,-90.78446478577989,-38.4191651978814,-18.01881909261941,-2.5534554451013656,-5.9377611737129765,199.68107562930976,194.35726128088316,202.7953141379835,207.14549295609993,201.07237446713575,210.1246012285864,195.59698214291996,203.15987963043338,199.37843088667665,203.15987963043338,224.03371015585603,314265472.7510108,31.024926130458834,3.0,4.853268513501446,1
34.00603781249961,14.413259684742808,-75.94716818504872,-31.987924375000762,-15.931173027785265,-1.9574147178487955,-2.273294580462803,97.85471365988661,95.83376678692632,99.24028236013059,100.77439032289418,98.51440954649775,101.92617429533561,95.43278634628837,100.37536419334718,97.90407526981778,100.37536419334718,108.63908061382273,298075198.3322069,34.07758472343382,3.0,3.4608543506633183,1
31.194560593002713,13.285524003751817,-88.91969480649468,-37.610878813994574,-17.756441126212525,-2.478544301614678,-5.477206432706469,186.88341120228387,181.97470536584208,189.78038832907635,193.7766398427846,188.1827612669004,196.5260877135929,183.00822083773718,190.24179327816552,186.62500705795134,190.24179327816552,209.53076890373345,312230658.8287032,31.408588077400456,3.0,4.6782681613844606,1
27.810163217818346,11.927979417518022,-104.5357505734297,-44.379673564363316,-19.953660622954672,-3.1058691766651614,-9.334008397118579,294.05429211466407,285.6693625377643,298.77067104068493,305.7307993780636,296.12364447773587,310.4034815779863,288.42969413586593,298.42111787047935,293.4254060031726,298.42111787047935,330.98206954325815,329270705.611455,28.195705831522748,3.0,6.143765401392375,1
34.236360648378124,14.505646447959657,-74.88442824917419,-31.527278703243752,-15.781642765988028,-1.9147225548958897,-2.010822575142565,90.56127306206307,88.77689820511992,91.82302362408447,93.15542698790591,91.16856697179239,94.17632657071022,88.25840048056463,93.01329465440426,90.63584756748446,93.01329465440426,100.37379587228006,296915549.66704625,34.29623521514033,3.0,3.3611209438341754,1
29.458273040058348,12.589066848653017,-96.9311545284008,-41.08345391988331,-18.883674261202252,-2.8003789597399518,-7.455850339619243,241.86497688090398,235.17287407811807,245.69535642697733,251.21215705679487,243.55935898766467,254.94827624803423,237.0922930104461,245.74071788814302,241.41650544929456,245.74071788814302,271.8385768270934,320972664.52443504,29.760292432953705,3.0,5.43010795282191,1
32.423678467631134,13.778545990111827,-83.24838285740998,-35.15264306473774,-16.958472844553313,-2.2507175627165648,-4.07652450684288,147.96196352154158,144.31572431119207,150.19818512093656,153.11803998900214,148.98167042265848,155.16902327986884,144.72210876635737,150.9541072349747,147.83810800066604,150.9541072349747,165.42307469280246,306042193.4201329,32.57541648426549,3.0,4.146040809442902,1
29.847041206821064,12.745008974113393,-95.13732694270101,-40.30591758635788,-18.631278073335213,-2.7283176990185387,-7.012816717070808,229.5541805163424,223.26139404110836,233.17556406588258,238.35190202790062,231.16011190387945,241.86709790503178,224.98245235992096,233.31408087094238,229.14826661543165,233.31408087094238,257.88737835176556,319015262.06399834,30.129358533144234,3.0,5.261765228184658,1
31.37738076158935,13.358856565684093,-88.0761384413637,-37.2452384768213,-17.637750560571025,-2.4446571345059183,-5.268867663001366,181.09419783755234,176.37327249489516,183.8928935550456,187.7290408018771,182.35195351049137,190.37459838283394,177.31350789937676,184.39810526901798,180.85580658419735,184.39810526901798,202.97014826834646,311310180.5632403,31.582143250958755,3.0,4.599104155867259,1
31.573062750887413,13.437348242560711,-87.17323593946796,-36.853874498225174,-17.51070983976218,-2.4083859269975654,-5.045871780112843,174.8976999541979,170.37776589636016,177.59119993846664,181.25597921381146,176.11093497402726,183.79033758330252,171.21815876544517,178.14330032431445,174.6807295448798,178.14330032431445,195.94797283284973,310324944.52782965,31.767908431449573,3.0,4.514370779893658,1
33.5446653962933,14.228194647625418,-78.07600135151783,-32.910669207413406,-16.230705368632897,-2.042933751597781,-2.799066776776826,112.46460806414848,109.96977069648187,114.09820372786758,116.03635733299615,113.22927325002914,117.45032306809367,109.80419562943679,115.12273302677346,112.46346432810512,115.12273302677346,125.19572979406422,300398154.73622507,33.63959382566396,3.0,3.6606358560869574,1
27.78098124413791,11.916273986389877,-104.67040004802281,-44.43803751172419,-19.97260615281302,-3.11127828675579,-9.36726368039039,294.97837326690285,286.56346994328965,299.71043998886887,306.69612436056394,297.0543649764569,311.3853896526451,289.3386910171708,299.3538943305274,294.34629267384906,299.3538943305274,332.029283645451,329417633.4516589,28.16800274741536,3.0,6.1564016545109475,1
33.25078006510021,14.110311788106603,-79.43202702233475,-33.49843986979958,-16.42150169303579,-2.09740772679398,-3.1339735258980514,121.77082903634567,118.9741325629025,123.56241309240315,125.75793597937982,122.60235764144542,127.33890644090752,118.95850617885804,124.51652255904574,121.7375143689519,124.51652255904574,135.74199601386167,301877833.1655413,33.3606020707839,3.0,3.7878928220981725,1
34.45801590762595,14.594556485359076,-73.86168165480893,-31.08396818474809,-15.637739670936067,-1.873636995962565,-1.758227993443147,83.54230136369455,81.98559577515479,84.6848933480498,85.82318271965909,84.09916530313225,86.7181233926321,81.35400321163817,85.92827667939235,83.64113994551528,85.92827667939235,92.41955275454526,295799541.24116796,34.50665738730147,3.0,3.265140733873388,1
34.129912119860776,14.462947967970026,-75.37559579640835,-31.740175760278436,-15.850751312157222,-1.9344536332678,-2.132129516491939,93.93208957926026,92.03837800415215,95.25106529035244,96.6766906643609,94.56360216148548,97.75808121250793,91.57419335672026,96.41582947590243,93.99501141631137,96.41582947590243,104.19377054026376,297451505.61571544,34.19518130525348,3.0,3.40721482922982,1
