date,port_ret,equity
2023-01-03,-0.0051554000700080645,9995.087626729639
2023-01-04,0.01418937677304365,10136.911690944895
2023-01-05,-0.015017586883214796,9984.679738898654
2023-01-06,0.02082432596553243,10192.603964442927
2023-01-09,-0.0005694428079997646,10186.799859420586
2023-01-10,0.003451757624139795,10221.962223500926
2023-01-11,0.02303714801823368,10457.447080280512
2023-01-12,0.008707206571838478,10548.502232222583
2023-01-13,0.006419975659428423,10616.223359796879
2023-01-17,-0.005276736870577647,10560.204342567951
2023-01-18,-0.01440799662801101,10408.052954009123
2023-01-19,-0.018550278331730608,10214.980674820863
2023-01-20,0.020665471818824565,10426.078070086212
2023-01-23,0.021617273415377426,10651.461450377337
2023-01-24,-0.0062744021129838455,10584.629898146724
2023-01-25,-0.000689936509936062,10577.327175535831
2023-01-26,-0.00030736489152943786,10574.076076515852
2023-01-27,0.006056573719680469,10638.11874779078
2023-01-30,-0.013558073638534862,10493.886350432755
2023-01-31,0.030885723949581854,10817.997627410507
2023-02-01,0.017023009445416504,11002.15250320241
2023-02-02,0.019724221884663506,11219.16140038448
2023-02-03,-0.013382534838382388,11069.020582086401
2023-02-06,-0.008091458999292811,10979.45605588412
2023-02-07,0.008503351995706265,11072.81823544869
2023-02-08,-0.019932196903181855,10852.112642106586
2023-02-09,-0.0064083548799984905,10782.568453098249
2023-02-10,0.00441425698153185,10830.165481171181
2023-02-13,0.0076275312781238554,10912.772907126071
2023-02-14,-0.004694803148722282,10861.539586520406
2023-02-15,0.009187179238779108,10961.326497510863
2023-02-16,-0.014921430146512149,10797.767829865144
2023-02-17,0.006107926995835944,10863.719807487945
2023-02-21,-0.022111100398393535,10623.511008124562
2023-02-22,-0.003409630379714334,10587.288762252032
2023-02-23,0.008974879143939485,10682.308399355232
2023-02-24,-0.014102352142484443,10531.662724612905
2023-02-27,0.0036699900527487283,10570.313822051141
2023-02-28,0.0016031886049303501,10587.26002872119
2023-03-01,-0.0025710621786256493,10560.03952488607
2023-03-02,0.01217750016721868,10688.634407966205
2023-03-03,0.020789000776208866,10910.840436970026
2023-03-06,-0.0017770861196069077,10891.450933876242
2023-03-07,-0.017138050082611454,10704.792702299164
2023-03-08,-0.00032936929089140144,10701.266872317667
2023-03-09,-0.018736814477428698,10500.759220257598
2023-03-10,-0.018872241086793806,10302.586360658523
2023-03-13,-0.006250066306673507,10238.194512774176
2023-03-14,0.004197232916817295,10281.166599791972
2023-03-15,-0.015795461373870556,10118.77082988663
2023-03-16,0.021274715330526873,10334.044798787307
2023-03-17,-0.013953259668170404,10189.851188287323
2023-03-20,0.004043878196970685,10231.057705338013
2023-03-21,0.014411954026256269,10378.507238627319
2023-03-22,-0.024232474609703004,10127.010325480664
2023-03-23,-0.003631860023884337,10090.230441518086
2023-03-24,0.005959761883344327,10150.365812297607
2023-03-27,0.004487788095162959,10195.918503151584
2023-03-28,-0.002391916026628571,10171.530722277697
2023-03-29,0.017439116825062273,10348.913234833208
2023-03-30,0.006500176933328661,10416.183001927291
2023-03-31,0.018595482357513272,10609.87694917226
2023-04-03,0.0017601547852619248,10628.551974855385
2023-04-04,-0.0032983674482836567,10593.49510499913
2023-04-05,0.002319410720411574,10618.065771112295
2023-04-06,0.007090292314028723,10693.350961239066
2023-04-10,0.006713980384370888,10765.145909836017
2023-04-11,0.009476843535946512,10867.165513265169
2023-04-12,-0.004230238328123748,10821.19481319289
2023-04-13,0.00910911344371873,10919.766304342844
2023-04-14,-0.0004504970433129693,10914.846981909068
2023-04-17,0.0065222761542327755,10986.036628106272
2023-04-18,0.003252618170607535,11021.770010465812
2023-04-19,0.0023695488888232363,11047.886633346974
2023-04-20,-0.014215419562686616,10890.836289572952
2023-04-21,-0.015842342390981944,10718.299932149406
2023-04-24,0.008461784262578454,10808.995873836864
2023-04-25,-0.018230120998583687,10611.946571183626
2023-04-26,-0.008687325374979005,10519.757138457862
2023-04-27,0.025409435887028063,10787.058233014612
2023-04-28,0.0025837737453080047,10814.929550866185
2023-05-01,-0.006672359868866362,10742.76844894637
2023-05-02,-0.0027581088834141565,10713.138723854869
2023-05-03,-0.0101147254283958,10604.778267186763
2023-05-04,-0.002705903203375881,10576.082763702492
2023-05-05,0.02104270922289967,10798.632198016407
2023-05-08,0.005598311120007282,10859.086300731431
2023-05-09,0.002382495098541526,10884.958020617563
2023-05-10,0.01345843553701589,11031.45252646117
2023-05-11,0.007444161456214049,11113.572440164706
2023-05-12,-0.005969460720378484,11047.23040602006
2023-05-15,-0.0006057764181576997,11040.53825435414
2023-05-16,0.0004294699492192966,11045.279833757591
2023-05-17,0.01746566442640728,11238.192984829764
2023-05-18,0.012208369570169065,11375.392998089448
2023-05-19,-0.0025201410221024735,11346.725403552424
2023-05-22,0.00719467329416158,11428.361385789549
2023-05-23,-0.012583143666042452,11284.55667260471
2023-05-24,-0.012779571238389308,11140.344876713514
2023-05-25,0.018809923061166745,11349.893906719359
2023-05-26,0.010019284329941725,11463.611720885454
2023-05-30,-0.0011529178816215512,11450.39511794448
2023-05-31,-0.0059379437290846045,11382.403316058339
2023-06-01,0.007586919748864185,11468.76069656648
2023-06-02,0.02614468118806822,11768.607788600455
2023-06-05,-0.006879527804256591,11687.645324101388
2023-06-06,-0.00016229583867582962,11685.748467901367
2023-06-07,0.00868888194882561,11787.284556822631
2023-06-08,-0.005303382059545214,11724.772083373222
2023-06-09,-0.002846847422223886,11691.393446191509
2023-06-12,0.0070087941174016176,11773.336015801404
2023-06-13,0.013738070734857189,11935.078938771723
2023-06-14,-0.00035919487334277155,11930.791919603977
2023-06-15,0.01400513917872025,12097.884320950378
2023-06-16,-0.00304633608081164,12061.030099441983
2023-06-20,-0.009533061319032277,11946.051559933308
2023-06-21,0.0001785856005158015,11948.184952724932
2023-06-22,-0.009231389069375673,11837.886608753468
2023-06-23,-0.014127440854245466,11670.64756584904
2023-06-26,0.011033761730349001,11799.418710329497
2023-06-27,0.003335983288062172,11838.781373956004
2023-06-28,-0.00733728126661769,11751.916905161295
2023-06-29,0.007348682657903061,11838.27801311937
2023-06-30,0.007826613969049323,11930.931645186338
2023-07-03,0.005474398166883887,11996.246315513963
2023-07-05,0.003513594617395377,12038.396261997103
2023-07-06,-0.010006959535904959,11917.928517726108
2023-07-07,-0.0005138697939457871,11911.804254254446
2023-07-10,-0.002524213012616616,11881.736322952114
2023-07-11,0.01966263894216268,12115.362614276299
2023-07-12,0.011950793085289912,12260.150806032774
2023-07-13,0.016134686308002376,12457.964493376914
2023-07-14,-0.004036731924161208,12407.675030396433
2023-07-17,-0.009587110480821203,12288.721279069896
2023-07-18,0.007576125671619227,12381.822175823629
2023-07-19,0.008081497965746498,12481.885846549781
2023-07-20,-0.0026462915855911206,12448.855137061748
2023-07-21,0.00735569736688596,12540.425148014177
2023-07-24,-0.0004355304395722514,12534.963411137041
2023-07-25,0.004072242219138577,12586.008818355233
2023-07-26,0.0052312378244625205,12651.849223744832
2023-07-27,-0.009461234149532228,12532.147115814403
2023-07-28,0.005867311602604053,12605.67712799256
2023-07-31,0.0006728762058247461,12614.159188190297
2023-08-01,-0.010124693267978335,12486.44469557642
2023-08-02,-0.0114705738896558,12343.21800907671
2023-08-03,-0.0026730927761050237,12310.223442182758
2023-08-04,-0.003247185942141806,12270.249857676676
2023-08-07,0.013759298654212836,12439.07989003026
2023-08-08,-0.004635096615628576,12381.423552930448
2023-08-09,-0.003557652046882165,12337.37475608405
2023-08-10,-0.0013723427109145643,12320.443649765715
2023-08-11,0.0017617535628055125,12342.149235261035
2023-08-14,-0.003847377968718102,12294.664322206661
2023-08-15,-0.013375238158824599,12130.220258814345
2023-08-16,-0.0017204467742319095,12109.350860499344
2023-08-17,-0.0046103445233193095,12053.522581078689
2023-08-18,0.0016880328240438725,12073.869322840903
2023-08-21,-0.0005743330788298472,12066.934900299326
2023-08-22,-0.0003395041177535085,12062.838126212013
2023-08-23,0.011318261202560288,12199.368478968681
2023-08-24,-0.006968199065060354,12114.360850939205
2023-08-25,0.006419424259009843,12192.128072868125
2023-08-28,0.007332249554528492,12281.523798499165
2023-08-29,0.015159687383513597,12467.707859877595
2023-08-30,0.0013794208352071017,12484.906075866786
2023-08-31,-0.004522935623897062,12428.43764941524
2023-09-01,0.0013633804150352646,12445.38233789594
2023-09-05,-0.016637605992697858,12238.320970129547
2023-09-06,-0.0018462790321798982,12215.72561473331
2023-09-07,-0.007159153802726137,12128.271356245532
2023-09-08,0.007968991439023965,12224.921446853612
2023-09-11,-0.001605536019798659,12205.293895131479
2023-09-12,-0.01001119123175238,12083.104363907578
2023-09-13,0.003301142301147053,12122.992410852446
2023-09-14,0.010299794664290086,12247.856743400973
2023-09-15,-0.0073840051710912565,12157.418505872914
2023-09-18,-0.0003871714471309736,12152.71150055662
2023-09-19,-0.0039013122277096967,12105.29997857967
2023-09-20,-0.007933841760696603,12009.258444083855
2023-09-21,-0.022924322849029177,11733.954326334246
2023-09-22,-0.0016202133687407637,11714.942816666528
2023-09-25,-0.000960036312578294,11703.696046162748
2023-09-26,-0.014077153253898921,11538.941323283865
2023-09-27,0.004215424708423621,11587.582861647086
2023-09-28,0.00912670801573191,11693.339347033438
2023-09-29,0.0005923686318986768,11700.266114464768
2023-10-02,-0.015876837452154867,11514.502891218455
2023-10-03,-0.010234468923619355,11396.658069207355
2023-10-04,0.009022077485615166,11499.479601384806
2023-10-05,-0.004551117162425122,11447.144122411984
2023-10-06,0.010106146491642275,11562.830637824025
2023-10-09,0.0014848803572659055,11580.000057912523
2023-10-10,0.0077677093732896,11669.950132905062
2023-10-11,0.009653353942012565,11782.60429202363
2023-10-12,-0.019403212033907557,11553.983922633866
2023-10-13,-0.0014976628965800876,11536.679949605255
2023-10-16,0.018610392677264064,11751.382093659327
2023-10-17,0.009511486592167506,11863.155206882606
2023-10-18,-0.020135558051618218,11624.283956539064
2023-10-19,-0.020579486812939994,11385.062158145598
2023-10-20,-0.010311617056900358,11267.663757001794
2023-10-23,-0.01439034626526382,11105.518173937973
2023-10-24,0.01569893402928323,11279.862971111632
2023-10-25,-0.011934587553343912,11145.242458893179
2023-10-26,-0.025797600222330776,10857.721949557706
2023-10-27,-0.0116612748953016,10731.107069167165
2023-10-30,0.0027336458919028695,10760.442115922364
2023-10-31,0.002671462872009889,10789.188237521463
2023-11-01,0.0012746359268034691,10802.940524470052
2023-11-02,0.029421388807315874,11120.778037902794
2023-11-03,0.01775484082751788,11318.225681843915
2023-11-06,-0.0120079037983705,11182.317516688086
2023-11-07,-0.0004122580578228785,11177.7075161867
2023-11-08,-0.005227822274167149,11119.272447859452
2023-11-09,-0.01797272374815253,10919.42883587363
2023-11-10,0.014505276912543386,11077.81817486479
2023-11-13,-0.008523433380940549,10983.397129645156
2023-11-14,0.056099501362480333,11599.560231884347
2023-11-15,0.0029959142637706604,11634.311519836518
2023-11-16,-0.009231597326644959,11526.90824071264
2023-11-17,0.003763275222834295,11570.287168890798
2023-11-20,0.014905713481985217,11742.750554334574
2023-11-21,-0.0062214770007304795,11669.693301835467
2023-11-22,0.006226776881131646,11742.357878297234
2023-11-24,0.006473001234350984,11818.366175337642
2023-11-27,-0.015752096535767333,11632.202130448677
2023-11-28,0.008933023048187726,11736.11286018115
2023-11-29,0.003814738656618177,11780.883063587318
2023-11-30,0.0029155309655190865,11815.230592960366
2023-12-01,0.022721998449734493,12083.696244176866
2023-12-04,-0.003455701064568606,12041.93860220194
2023-12-05,-0.010462968442882425,11915.944178615973
2023-12-06,0.007915441767447639,12010.264140865966
2023-12-07,0.008390388616065992,12111.034924389432
2023-12-08,0.009749418026722856,12229.110466603543
2023-12-11,-0.0008619210380353959,12218.569939015919
2023-12-12,0.006355123892505754,12296.220464767612
2023-12-13,0.02854729661570622,12647.24431762745
2023-12-14,0.01288686771149542,12810.22768206368
2023-12-15,-0.0021400032730593543,12782.813752895428
2023-12-18,0.009714180769952308,12906.988316439687
2023-12-19,0.009997463398944773,13036.025459723902
2023-12-20,-0.020766644676523505,12765.3109510077
2023-12-21,0.009752300688077208,12889.802101778734
